id_transaccion,fecha_venta,producto,cantidad,precio_unitario,cliente_id,provincia,metodo_pago,vendedor,costo_envio
TRX-10225,2024-02-19,Bonarda,17,4407.99,CLI-528,San Juan,App Mobile,Soporte Ventas,597.48
TRX-10345,2023-01-15,Bonarda,9,5840.68,CLI-1389,San Juan,Efectivo,Luis Rodriguez,214.39
TRX-10934,2023-01-22,Cabernet Sauvignon,13,8020.41,CLI-717,Salta,App Mobile,Ana García,624.41
TRX-10105,2023-02-11,Vino Chardonnay,3,11592.11,CLI-753,San Juan,Tarjeta de Crédito,Marta Gómez,419.62
TRX-11214,2023-02-07,Syrah,2,6001.35,CLI-1470,San Juan,App Mobile,Luis Rodriguez,671.4
TRX-10608,2023-01-20,Vino Blend,18,4703.51,CLI-1451,Mendoza,Tarjeta de Crédito,Juan Pérez,546.01
TRX-10797,2023-05-16,Vino Blend,1,2487.28,CLI-501,San Juan,Efectivo,Soporte Ventas,442.13
TRX-12415,2023-03-27,Cabernet Sauvignon,24,8507.12,CLI-1029,Mendoza,Tarjeta de Crédito,Luis Rodriguez,884.88
TRX-12499,2024-01-25,Cabernet Sauvignon,20,2674.59,CLI-884,Neuquén,Efectivo,Ana García,871.71
TRX-10677,2023-01-19,,8,4816.18,CLI-1105,Salta,,Soporte Ventas,772.0
TRX-10926,2023-12-15,Cabernet Sauvignon,3,4526.56,CLI-661,Salta,Transferencia,Soporte Ventas,620.16
TRX-10144,2023-09-04,Espumante,6,6020.03,CLI-730,San Juan,Efectivo,Luis Rodriguez,1366.77
TRX-11562,2023-12-18,Espumante,9,6410.36,CLI-703,Salta,Transferencia,Soporte Ventas,978.76
TRX-11603,2023-12-13,Vino Chardonnay,9,3861.08,CLI-764,Mendoza,Tarjeta de Crédito,Luis Rodriguez,924.22
TRX-12042,2023-11-12,Bonarda,4,9927.25,CLI-872,San Juan,Efectivo,Ana García,932.07
TRX-11987,2023-08-21,Vino Rosado,24,9631.82,CLI-714,Mendoza,Efectivo,Soporte Ventas,854.45
TRX-10171,2023-04-22,Cabernet Sauvignon,4,2220.06,CLI-1194,San Juan,Tarjeta de Crédito,Soporte Ventas,955.1
TRX-11438,2024-03-23,Vino Rosado,5,10683.1,CLI-877,La Rioja,,Juan Pérez,523.56
TRX-10151,2024-01-25,Espumante,1,4519.07,CLI-675,La Rioja,Tarjeta de Crédito,Ana García,992.57
TRX-10237,2023-03-31,Espumante,1,3054.4,CLI-863,Catamarca,Tarjeta de Crédito,Ana García,970.74
TRX-10327,2023-08-26,Vino Blend,9,1909.77,CLI-1080,Catamarca,Transferencia,Juan Pérez,223.6
TRX-10279,2023-05-08,Vino Blend,21,4449.9,CLI-1238,Catamarca,Tarjeta de Crédito,Soporte Ventas,1312.13
TRX-12191,2023-03-12,Syrah,21,11711.81,CLI-884,Mendoza,Tarjeta de Crédito,Juan Pérez,1053.39
TRX-10491,2023-07-16,Espumante,17,3136.94,CLI-1381,Catamarca,Tarjeta de Crédito,Juan Pérez,548.26
TRX-10296,2024-02-21,Syrah,13,2682.24,CLI-825,Catamarca,Efectivo,Marta Gómez,612.49
TRX-12236,2023-03-20,Vino Malbec,14,11021.82,CLI-845,Catamarca,Transferencia,Soporte Ventas,1228.6
TRX-10129,2023-01-08,Syrah,8,2133.77,CLI-1344,Mendoza,,Luis Rodriguez,573.11
TRX-12300,2024-03-04,Espumante,1,2788.74,CLI-923,Catamarca,Efectivo,Ana García,1484.46
TRX-10947,2024-01-14,Cabernet Sauvignon,3,11762.91,CLI-1449,Mendoza,,Ana García,1109.36
TRX-10003,2023-08-01,Cabernet Sauvignon,17,11530.12,CLI-885,Catamarca,Tarjeta de Crédito,Soporte Ventas,418.27
TRX-10788,2023-05-12,Vino Chardonnay,1,10432.03,CLI-886,San Juan,App Mobile,Juan Pérez,1298.37
TRX-10100,2023-09-29,Cabernet Sauvignon,7,2967.31,CLI-1404,Catamarca,Efectivo,Marta Gómez,1368.65
TRX-10035,2023-01-18,Espumante,1,7245.43,CLI-1410,Salta,Tarjeta de Crédito,Soporte Ventas,1343.93
TRX-12330,2023-06-15,Vino Blend,3,7742.1,CLI-737,La Rioja,,Soporte Ventas,347.58
TRX-11272,12/07/2023,Vino Chardonnay,9,3596.95,CLI-1412,Catamarca,,Ana García,680.42
TRX-11360,2023-07-13,Vino Rosado,8,10225.56,CLI-1477,Mendoza,,Ana García,1488.64
TRX-12416,2024-02-16,Vino Blend,1,6933.74,CLI-1167,Mendoza,Transferencia,Luis Rodriguez,463.43
TRX-11999,2023-06-29,Cabernet Sauvignon,19,10935.4,CLI-1119,Salta,App Mobile,Soporte Ventas,310.12
TRX-12117,2023-06-02,Syrah,3,6352.33,CLI-966,Mendoza,App Mobile,Juan Pérez,559.12
TRX-12441,2023-03-13,,24,3499.55,CLI-610,Salta,Efectivo,Marta Gómez,330.12
TRX-11388,2023-04-27,Vino Blend,14,6314.51,CLI-526,San Juan,Transferencia,Soporte Ventas,1325.83
TRX-11862,2023-01-25,Cabernet Sauvignon,1,2249.24,CLI-505,Neuquén,Efectivo,Juan Pérez,676.79
TRX-11079,2024-02-23,Vino Rosado,20,8425.66,CLI-1409,Catamarca,,Ana García,1081.34
TRX-10953,2023-07-03,Syrah,14,2719.25,CLI-1410,San Juan,Transferencia,Soporte Ventas,230.26
TRX-10670,2023-07-10,Bonarda,7,8376.41,CLI-1341,Neuquén,App Mobile,Ana García,690.83
TRX-10235,2023-10-31,Espumante,4,,CLI-906,San Juan,Efectivo,Juan Pérez,684.54
TRX-10071,2024-01-14,Vino Blend,21,10831.53,CLI-811,La Rioja,Transferencia,Luis Rodriguez,1223.5
TRX-12385,2023-01-19,,24,7709.48,CLI-991,San Juan,Tarjeta de Crédito,Marta Gómez,1317.3
TRX-11021,2024-03-09,Vino Blend,11,10878.57,CLI-1474,Catamarca,Tarjeta de Crédito,Soporte Ventas,230.36
TRX-12360,2023-06-30,Syrah,13,11090.52,CLI-1157,San Juan,Efectivo,Luis Rodriguez,1062.93
TRX-10743,2023-03-25,Vino Chardonnay,23,11606.09,CLI-1069,La Rioja,Efectivo,Ana García,550.54
TRX-11883,2024-02-28,Vino Blend,13,3874.16,CLI-1415,Salta,Efectivo,Luis Rodriguez,835.62
TRX-11342,2023-09-29,Vino Rosado,2,7933.07,CLI-1048,San Juan,Tarjeta de Crédito,Juan Pérez,757.94
TRX-11010,2024-01-08,Bonarda,2,6962.43,CLI-1169,Catamarca,Transferencia,Marta Gómez,692.94
TRX-11341,2023-12-05,Espumante,4,6860.14,CLI-1112,Catamarca,App Mobile,Ana García,399.3
TRX-12466,2023-03-09,Bonarda,14,11804.21,CLI-1112,San Juan,,Ana García,355.51
TRX-10057,2023-05-30,Syrah,18,5458.45,CLI-818,Catamarca,Transferencia,Luis Rodriguez,289.45
TRX-12339,2023-10-21,Espumante,21,6815.77,CLI-612,Mendoza,Tarjeta de Crédito,Marta Gómez,377.84
TRX-11785,2023-03-05,Bonarda,3,2860.17,CLI-903,Catamarca,Transferencia,Ana García,347.61
TRX-11976,2023-10-04,Syrah,18,7565.48,CLI-588,Salta,Transferencia,Luis Rodriguez,1089.02
TRX-10457,2024-01-18,Vino Malbec,16,,CLI-502,Mendoza,App Mobile,Juan Pérez,1489.48
TRX-11728,2023-01-29,Vino Chardonnay,6,8007.33,CLI-937,Salta,Transferencia,Juan Pérez,998.82
TRX-10657,2023-08-20,Vino Malbec,3,2253.54,CLI-1462,Mendoza,,Luis Rodriguez,1441.84
TRX-10307,2024-03-21,Vino Rosado,16,3560.02,CLI-731,Neuquén,Efectivo,Ana García,955.91
TRX-10230,2023-04-24,Vino Rosado,23,8863.35,CLI-1480,San Juan,Transferencia,Ana García,278.76
TRX-11338,2023-01-29,Bonarda,6,6194.43,CLI-901,La Rioja,App Mobile,Soporte Ventas,234.44
TRX-10349,2024-01-20,Cabernet Sauvignon,23,9118.13,CLI-758,Salta,Tarjeta de Crédito,Soporte Ventas,1019.42
TRX-10094,2023-05-18,Bonarda,24,9946.71,CLI-1072,Neuquén,Efectivo,Ana García,1133.84
TRX-10721,2023-02-18,Vino Blend,10,7443.57,CLI-1136,Catamarca,Efectivo,Luis Rodriguez,1293.48
TRX-10468,2023-02-02,Vino Malbec,3,5938.01,CLI-915,Catamarca,App Mobile,Luis Rodriguez,338.21
TRX-11390,2023-07-28,Espumante,10,11724.21,CLI-1203,Neuquén,Efectivo,Luis Rodriguez,1271.12
TRX-11891,2023-12-12,Syrah,3,5983.31,CLI-1479,La Rioja,App Mobile,Soporte Ventas,823.73
TRX-10886,2023-05-08,Vino Rosado,21,8721.89,CLI-961,Neuquén,,Ana García,436.13
TRX-11639,2024-01-26,Espumante,20,8678.46,CLI-1318,Neuquén,Efectivo,Marta Gómez,1103.6
TRX-11694,2023-10-21,Vino Rosado,9,5189.75,CLI-874,San Juan,App Mobile,Soporte Ventas,485.73
TRX-11549,2023-06-04,Vino Blend,10,10789.24,CLI-680,Catamarca,,Juan Pérez,1397.94
TRX-12322,2024-02-08,Vino Blend,4,5967.43,CLI-788,San Juan,App Mobile,Marta Gómez,677.22
TRX-11369,2023-06-25,Cabernet Sauvignon,9,5866.65,CLI-812,Catamarca,Tarjeta de Crédito,Soporte Ventas,632.87
TRX-12487,2024-03-18,Cabernet Sauvignon,8,9237.93,CLI-1301,San Juan,Efectivo,Luis Rodriguez,1134.01
TRX-10719,2023-09-30,Espumante,9,3565.05,CLI-753,Catamarca,,Soporte Ventas,1437.51
TRX-12112,2023-09-05,Vino Rosado,4,6955.32,CLI-1121,Salta,Transferencia,Marta Gómez,931.88
TRX-11707,2023-06-30,Vino Blend,13,6326.85,CLI-1187,San Juan,Transferencia,Ana García,529.01
TRX-12116,2023-12-01,Bonarda,8,6113.06,CLI-1192,Neuquén,Tarjeta de Crédito,Marta Gómez,1466.6
TRX-11833,2023-11-20,Vino Rosado,15,5828.46,CLI-808,Salta,Efectivo,Marta Gómez,845.8
TRX-10704,2023-06-16,Vino Chardonnay,9,8400.86,CLI-1253,San Juan,App Mobile,Marta Gómez,478.92
TRX-10831,2023-05-09,Espumante,17,9015.18,CLI-1346,San Juan,Tarjeta de Crédito,Luis Rodriguez,947.0
TRX-10426,2023-01-23,Vino Blend,10,4450.9,CLI-1258,Catamarca,App Mobile,Marta Gómez,1307.13
TRX-12017,2024-03-21,Cabernet Sauvignon,9,6495.06,CLI-1264,Neuquén,Tarjeta de Crédito,Juan Pérez,1176.78
TRX-10624,2023-05-07,Cabernet Sauvignon,20,,CLI-684,San Juan,Efectivo,Marta Gómez,992.23
TRX-10696,2023-01-31,Vino Blend,4,9271.79,CLI-1328,Mendoza,Transferencia,Ana García,763.08
TRX-12463,2023-10-01,Cabernet Sauvignon,15,5021.99,CLI-912,Catamarca,Transferencia,Marta Gómez,1438.76
TRX-11747,2023-04-12,Bonarda,16,1905.11,CLI-1187,San Juan,Transferencia,Soporte Ventas,763.68
TRX-10352,2023-04-07,Espumante,2,7342.48,CLI-722,Salta,App Mobile,Soporte Ventas,289.36
TRX-10606,2023-03-05,Syrah,16,7551.13,CLI-1243,Salta,App Mobile,Ana García,1250.55
TRX-11252,2023-11-06,Bonarda,6,8421.32,CLI-1150,Catamarca,Transferencia,Luis Rodriguez,1244.88
TRX-10955,2023-08-06,,14,2854.89,CLI-1192,Neuquén,,Soporte Ventas,501.23
TRX-10149,2023-08-18,Vino Rosado,1,11607.25,CLI-744,Catamarca,App Mobile,Luis Rodriguez,438.56
TRX-11718,2024-03-08,Bonarda,12,4043.38,CLI-1066,Neuquén,App Mobile,Luis Rodriguez,1015.62
TRX-12494,2023-05-13,Cabernet Sauvignon,1,3142.5,CLI-1253,Catamarca,App Mobile,Soporte Ventas,1253.28
TRX-11330,2023-05-06,Vino Chardonnay,21,6056.98,CLI-715,Neuquén,Transferencia,Juan Pérez,219.03
TRX-10599,2024-03-01,Syrah,18,8374.36,CLI-1294,La Rioja,Efectivo,Marta Gómez,1228.82
TRX-11940,2024-02-03,Bonarda,4,5303.78,CLI-1115,La Rioja,Transferencia,Ana García,359.96
TRX-12221,2023-09-26,Vino Malbec,24,5228.19,CLI-657,Neuquén,Transferencia,Ana García,1345.74
TRX-10292,2024-01-13,Espumante,3,10029.42,CLI-902,Catamarca,Transferencia,Marta Gómez,625.51
TRX-12263,2024-02-06,Syrah,21,3591.01,CLI-1460,San Juan,App Mobile,Soporte Ventas,1245.56
TRX-10012,2023-12-29,Vino Malbec,2,6473.66,CLI-1488,Mendoza,Transferencia,Juan Pérez,666.07
TRX-10093,2024-03-07,Vino Rosado,11,7875.31,CLI-1127,San Juan,Tarjeta de Crédito,Luis Rodriguez,417.2
TRX-10089,2023-04-20,Vino Chardonnay,24,7398.04,CLI-1312,Mendoza,Efectivo,Luis Rodriguez,519.31
TRX-11568,2023-04-03,Vino Malbec,23,11146.22,CLI-841,Mendoza,App Mobile,Soporte Ventas,241.27
TRX-11344,2023-11-13,Vino Blend,11,4275.36,CLI-681,Salta,App Mobile,Luis Rodriguez,271.64
TRX-10130,2024-01-30,Syrah,1,3459.67,CLI-620,Salta,,Juan Pérez,361.12
TRX-11920,2023-01-29,Vino Malbec,17,11858.3,CLI-680,Mendoza,,Juan Pérez,1055.98
TRX-11542,15/03/2023,Vino Rosado,23,1964.25,CLI-1017,Salta,,Luis Rodriguez,309.02
TRX-11932,2024-01-13,,12,10582.03,CLI-819,Salta,Efectivo,Ana García,717.75
TRX-10683,2023-10-11,Bonarda,24,4713.6,CLI-630,La Rioja,Tarjeta de Crédito,Marta Gómez,1328.27
TRX-11527,2023-04-25,Syrah,10,5447.43,CLI-1477,Catamarca,Transferencia,Ana García,288.52
TRX-10393,2023-08-09,Vino Malbec,23,1969.7,CLI-964,La Rioja,Tarjeta de Crédito,Ana García,322.0
TRX-10561,2023-07-19,Vino Malbec,8,6315.43,CLI-774,Catamarca,Tarjeta de Crédito,Ana García,673.88
TRX-11837,2023-09-16,Vino Chardonnay,22,7654.76,CLI-1045,Salta,,Soporte Ventas,948.05
TRX-10373,08/01/2024,Cabernet Sauvignon,13,7699.45,CLI-1245,La Rioja,Tarjeta de Crédito,Luis Rodriguez,506.72
TRX-11168,2023-12-16,Vino Chardonnay,17,5502.72,CLI-1211,Catamarca,,Ana García,472.44
TRX-12040,2023-08-16,Vino Rosado,5,11765.62,CLI-618,Catamarca,Tarjeta de Crédito,Marta Gómez,503.2
TRX-10851,2023-01-09,Vino Chardonnay,18,11763.39,CLI-906,CATAMARCA,,Luis Rodriguez,1113.48
TRX-11504,2023-04-02,Vino Chardonnay,4,4147.33,CLI-1209,Catamarca,Tarjeta de Crédito,Soporte Ventas,1177.39
TRX-11090,2023-06-23,Vino Rosado,24,6677.31,CLI-934,Mendoza,Efectivo,Marta Gómez,342.68
TRX-12053,2023-09-08,Vino Rosado,5,7516.41,CLI-1328,Catamarca,,Marta Gómez,887.49
TRX-10986,2023-07-06,Espumante,23,6314.64,CLI-564,Mendoza,App Mobile,Soporte Ventas,602.91
TRX-11055,2023-01-14,Bonarda,3,2238.87,CLI-1491,San Juan,Tarjeta de Crédito,Luis Rodriguez,1330.39
TRX-10971,2023-07-07,Cabernet Sauvignon,2,10171.64,CLI-632,La Rioja,,Luis Rodriguez,641.63
TRX-12161,2023-08-24,Cabernet Sauvignon,23,10078.66,CLI-818,Mendoza,Tarjeta de Crédito,Juan Pérez,1214.91
TRX-11182,2024-01-16,Vino Rosado,12,7458.43,CLI-1343,Catamarca,Efectivo,Juan Pérez,518.94
TRX-11957,2023-02-28,Espumante,13,9020.61,CLI-639,Salta,Tarjeta de Crédito,Luis Rodriguez,903.58
TRX-11555,2024-02-10,Vino Blend,18,7316.79,CLI-527,Neuquén,Efectivo,Luis Rodriguez,1307.92
TRX-11049,2024-03-16,Vino Rosado,10,3343.31,CLI-1453,Mendoza,,Luis Rodriguez,1005.25
TRX-10465,2023-12-25,Vino Blend,19,5817.29,CLI-1419,Catamarca,App Mobile,Soporte Ventas,772.1
TRX-10975,2023-01-18,Vino Rosado,6,2750.1,CLI-731,La Rioja,App Mobile,Marta Gómez,1391.91
TRX-10537,2023-08-10,Cabernet Sauvignon,23,7387.14,CLI-619,La Rioja,Efectivo,Soporte Ventas,1460.97
TRX-11351,2023-01-15,Espumante,6,5002.23,CLI-566,La Rioja,App Mobile,Luis Rodriguez,710.99
TRX-10132,2023-03-12,Cabernet Sauvignon,6,9937.97,CLI-1224,Mendoza,Transferencia,Marta Gómez,666.94
TRX-10746,2023-09-15,Espumante,23,2556.66,CLI-1178,Salta,,Luis Rodriguez,257.75
TRX-11807,2023-01-16,Espumante,14,7342.85,CLI-815,La Rioja,Tarjeta de Crédito,Juan Pérez,251.16
TRX-10375,2023-11-19,,22,7772.77,CLI-745,Salta,Transferencia,Marta Gómez,763.86
TRX-11296,2023-01-03,Espumante,2,7574.44,CLI-554,Salta,,Soporte Ventas,1484.75
TRX-10466,2023-06-20,Espumante,20,11543.53,CLI-668,Catamarca,App Mobile,Soporte Ventas,1087.94
TRX-11379,2023-07-09,Bonarda,8,9898.18,CLI-1032,La Rioja,Transferencia,Marta Gómez,703.53
TRX-10154,2024-02-27,Vino Blend,7,4172.92,CLI-769,Neuquén,Efectivo,Soporte Ventas,1433.73
TRX-12026,2024-02-13,Vino Malbec,6,8793.63,CLI-618,Salta,App Mobile,Luis Rodriguez,371.59
TRX-10287,2024-03-20,Syrah,6,4484.59,CLI-958,La Rioja,Efectivo,Juan Pérez,1001.48
TRX-11032,2023-11-10,Cabernet Sauvignon,24,6100.78,CLI-1043,Salta,Efectivo,Marta Gómez,422.4
TRX-10013,2023-11-27,Vino Blend,11,3954.17,CLI-558,Salta,App Mobile,Ana García,270.03
TRX-12165,2023-03-05,Vino Blend,14,5589.56,CLI-572,Salta,Tarjeta de Crédito,Juan Pérez,857.21
TRX-12022,2023-11-24,,14,10926.19,CLI-745,San Juan,App Mobile,Marta Gómez,1043.24
TRX-11039,2023-03-06,Vino Blend,3,1533.61,CLI-1084,San Juan,App Mobile,Luis Rodriguez,1266.5
TRX-11705,2023-08-25,Syrah,10,2812.53,CLI-1364,Neuquén,Efectivo,Juan Pérez,718.54
TRX-11782,2023-09-02,Vino Malbec,20,7367.85,CLI-1152,San Juan,App Mobile,Marta Gómez,709.54
TRX-11029,2023-04-27,Vino Rosado,7,11747.94,CLI-1163,La Rioja,Tarjeta de Crédito,Juan Pérez,1341.05
TRX-12291,2023-12-23,Vino Chardonnay,16,8201.44,CLI-735,Salta,Transferencia,Soporte Ventas,846.76
TRX-10148,02/06/2023,Vino Malbec,17,2855.44,CLI-1032,Catamarca,App Mobile,Luis Rodriguez,1250.92
TRX-10050,2024-03-03,Vino Chardonnay,21,2301.9,CLI-1446,La Rioja,Tarjeta de Crédito,Soporte Ventas,943.56
TRX-10738,2023-10-08,Cabernet Sauvignon,3,8979.72,CLI-633,Neuquén,Efectivo,Luis Rodriguez,1001.28
TRX-11890,2023-09-08,Bonarda,22,9536.03,CLI-1251,Mendoza,Transferencia,Juan Pérez,529.74
TRX-10190,2023-07-06,Bonarda,17,3706.09,CLI-973,La Rioja,Transferencia,Luis Rodriguez,596.55
TRX-10422,2023-01-26,Bonarda,5,3517.51,CLI-722,Mendoza,Transferencia,Soporte Ventas,759.54
TRX-12144,2023-09-18,Syrah,8,2076.17,CLI-1490,San Juan,Tarjeta de Crédito,Ana García,534.76
TRX-10429,2023-12-24,Vino Blend,20,9831.24,CLI-861,San Juan,Transferencia,Soporte Ventas,702.24
TRX-10109,2023-09-05,,5,11045.68,CLI-1140,San Juan,Tarjeta de Crédito,Juan Pérez,967.11
TRX-11879,2023-08-16,Bonarda,22,6686.8,CLI-1233,Catamarca,App Mobile,Juan Pérez,679.53
TRX-12210,2023-03-23,Bonarda,15,10808.94,CLI-1096,San Juan,Transferencia,Juan Pérez,1292.02
TRX-10555,2023-07-28,Cabernet Sauvignon,17,5169.2,CLI-922,Salta,Tarjeta de Crédito,Ana García,359.56
TRX-11002,2024-03-21,Vino Rosado,24,8185.89,CLI-1146,Catamarca,Transferencia,Marta Gómez,833.89
TRX-12029,2023-01-17,Vino Rosado,14,9143.23,CLI-614,Neuquén,Transferencia,Ana García,346.59
TRX-10742,2023-10-04,Cabernet Sauvignon,10,4925.17,CLI-727,Salta,Transferencia,Luis Rodriguez,321.91
TRX-11465,2024-01-08,Espumante,16,4861.55,CLI-726,Catamarca,Transferencia,Juan Pérez,1022.67
TRX-12264,2023-05-05,Vino Malbec,9,2479.12,CLI-1039,Neuquén,Efectivo,Marta Gómez,463.96
TRX-11751,2023-01-13,,10,10329.13,CLI-1108,Catamarca,App Mobile,Ana García,904.09
TRX-12032,2023-02-08,Cabernet Sauvignon,6,10857.12,CLI-1311,Mendoza,Transferencia,Juan Pérez,640.58
TRX-10134,2023-08-16,Syrah,15,5858.37,CLI-962,Salta,Efectivo,Luis Rodriguez,1314.55
TRX-11008,2024-01-17,Vino Blend,21,10620.03,CLI-1130,La Rioja,Tarjeta de Crédito,Soporte Ventas,1280.53
TRX-11165,2023-10-18,Vino Blend,12,10831.94,CLI-966,Neuquén,Transferencia,Juan Pérez,902.36
TRX-12202,2023-05-21,Vino Chardonnay,4,5288.04,CLI-1338,Catamarca,Transferencia,Ana García,273.18
TRX-10705,2023-06-09,Syrah,10,3175.89,CLI-688,Salta,,Marta Gómez,771.03
TRX-11230,2023-04-25,Vino Blend,1,9147.0,CLI-953,Neuquén,App Mobile,Juan Pérez,966.81
TRX-12393,2023-09-28,Vino Malbec,18,4262.41,CLI-673,La Rioja,Transferencia,Luis Rodriguez,503.83
TRX-11261,2023-06-18,Cabernet Sauvignon,24,2848.69,CLI-857,San Juan,Efectivo,Ana García,388.63
TRX-12102,2023-07-09,,3,7324.05,CLI-1500,Catamarca,,Marta Gómez,831.68
TRX-12063,2024-03-18,,18,6598.74,CLI-668,San Juan,App Mobile,Luis Rodriguez,541.11
TRX-12212,2023-04-27,Vino Malbec,17,2841.47,CLI-1259,Mendoza,Efectivo,Ana García,1055.07
TRX-10826,2023-04-07,Espumante,3,6263.02,CLI-1277,Mendoza,Efectivo,Marta Gómez,1259.93
TRX-11194,2023-11-27,Vino Blend,16,5964.02,CLI-1148,Salta,Tarjeta de Crédito,Marta Gómez,682.39
TRX-10577,2023-07-03,Syrah,21,8902.82,CLI-1148,La Rioja,App Mobile,Ana García,327.12
TRX-11375,2024-02-23,Vino Rosado,13,4021.17,CLI-1095,San Juan,Efectivo,Ana García,1058.25
TRX-10512,2023-11-24,Vino Chardonnay,23,5495.17,CLI-523,Mendoza,,Marta Gómez,1422.26
TRX-12293,2023-05-18,Vino Rosado,2,8471.78,CLI-1029,Mendoza,Tarjeta de Crédito,Luis Rodriguez,930.17
TRX-10626,2023-02-12,Vino Blend,18,3457.7,CLI-647,Mendoza,Tarjeta de Crédito,Luis Rodriguez,1463.85
TRX-11420,2023-01-30,,20,10182.68,CLI-615,Neuquén,Transferencia,Soporte Ventas,591.81
TRX-11203,2023-08-08,Vino Blend,11,9870.87,CLI-1238,Neuquén,,Soporte Ventas,1413.16
TRX-11887,2024-03-21,Vino Malbec,24,10710.05,CLI-1477,Salta,Efectivo,Juan Pérez,1053.63
TRX-10414,2023-01-31,Vino Blend,16,8137.08,CLI-729,Salta,Transferencia,Marta Gómez,825.71
TRX-10889,2023-10-06,Vino Malbec,15,9878.75,CLI-1034,Catamarca,Efectivo,Ana García,1307.78
TRX-12357,2023-12-21,Cabernet Sauvignon,19,7440.79,CLI-1055,Salta,Efectivo,Juan Pérez,960.36
TRX-11101,2023-05-27,Syrah,19,5123.0,CLI-1398,Catamarca,Tarjeta de Crédito,Ana García,405.78
TRX-12237,2023-03-01,Vino Malbec,19,1844.93,CLI-561,La Rioja,App Mobile,Luis Rodriguez,842.0
TRX-11616,2023-05-05,Vino Rosado,5,9325.08,CLI-1272,Mendoza,Tarjeta de Crédito,Ana García,265.81
TRX-10437,2023-05-01,Vino Chardonnay,3,8605.41,CLI-570,Catamarca,App Mobile,Soporte Ventas,546.74
TRX-11148,2024-02-02,Espumante,24,10521.13,CLI-756,Neuquén,App Mobile,Luis Rodriguez,545.01
TRX-11149,2023-01-10,Vino Chardonnay,21,9642.81,CLI-648,La Rioja,Tarjeta de Crédito,Ana García,660.72
TRX-10290,2023-05-05,Cabernet Sauvignon,4,8338.62,CLI-841,Mendoza,Transferencia,Marta Gómez,579.84
TRX-11056,2023-05-11,Vino Blend,23,11690.04,CLI-529,Mendoza,Tarjeta de Crédito,Ana García,323.83
TRX-10542,2023-05-23,Vino Rosado,13,4134.57,CLI-1180,Neuquén,Transferencia,Ana García,1306.72
TRX-10252,2023-05-25,Cabernet Sauvignon,12,4027.17,CLI-1485,Catamarca,,Ana García,488.5
TRX-10737,2023-09-17,Vino Chardonnay,21,8970.69,CLI-1015,San Juan,App Mobile,Ana García,407.37
TRX-10142,2023-08-06,Vino Blend,8,9204.27,CLI-763,La Rioja,Tarjeta de Crédito,Soporte Ventas,686.81
TRX-10350,2024-01-16,Vino Rosado,22,10823.28,CLI-1091,Catamarca,Tarjeta de Crédito,Ana García,1099.99
TRX-12455,2024-01-15,Vino Blend,1,9446.63,CLI-1108,Mendoza,,Juan Pérez,1438.49
TRX-10346,2023-08-04,Espumante,8,9045.37,CLI-1249,Salta,Tarjeta de Crédito,Luis Rodriguez,1452.43
TRX-11664,2024-02-19,Bonarda,13,11642.02,CLI-1298,San Juan,App Mobile,Marta Gómez,996.06
TRX-11617,2023-05-27,Bonarda,8,8489.82,CLI-855,NEUQUÉN,Efectivo,Soporte Ventas,858.75
TRX-11971,2023-02-19,Vino Blend,8,6214.29,CLI-526,La Rioja,,Marta Gómez,951.28
TRX-10090,2023-05-05,Espumante,10,5829.82,CLI-642,NEUQUÉN,Tarjeta de Crédito,Marta Gómez,798.18
TRX-11645,2023-02-02,Bonarda,17,9047.79,CLI-885,Neuquén,Tarjeta de Crédito,Ana García,1027.7
TRX-11445,2023-03-26,Vino Blend,24,4624.86,CLI-694,Catamarca,App Mobile,Luis Rodriguez,1195.06
TRX-10848,2023-03-18,Vino Rosado,18,8398.93,CLI-1383,Neuquén,Efectivo,Ana García,998.3
TRX-12088,2023-08-25,Vino Malbec,20,4610.37,CLI-563,Neuquén,Tarjeta de Crédito,Luis Rodriguez,1345.5
TRX-10275,2023-09-11,Bonarda,1,6975.2,CLI-1322,Mendoza,Efectivo,Marta Gómez,960.78
TRX-10026,2023-02-28,Espumante,12,6504.4,CLI-1148,Catamarca,,Soporte Ventas,281.14
TRX-11640,2023-10-31,Cabernet Sauvignon,18,3140.02,CLI-633,Mendoza,Efectivo,Juan Pérez,1101.63
TRX-10767,2023-10-12,Vino Malbec,5,11016.98,CLI-906,Salta,App Mobile,Marta Gómez,1402.52
TRX-11827,2023-09-06,Vino Rosado,22,7211.03,CLI-932,La Rioja,Efectivo,Luis Rodriguez,978.13
TRX-11487,2024-02-25,Espumante,21,9853.82,CLI-504,Neuquén,Transferencia,Juan Pérez,1420.42
TRX-10181,2024-03-15,Bonarda,3,6269.95,CLI-888,Mendoza,App Mobile,Marta Gómez,275.93
TRX-12345,2023-10-15,Syrah,17,,CLI-1232,Catamarca,App Mobile,Marta Gómez,1207.15
TRX-11623,2023-04-28,Vino Rosado,17,3030.33,CLI-720,San Juan,Tarjeta de Crédito,Soporte Ventas,1169.85
TRX-11553,2023-08-16,Vino Rosado,6,10794.13,CLI-722,San Juan,Transferencia,Marta Gómez,773.04
TRX-10401,2023-12-23,Vino Chardonnay,21,4049.1,CLI-1403,Salta,Transferencia,Luis Rodriguez,1074.96
TRX-12280,2024-01-30,Bonarda,15,9463.55,CLI-1189,La Rioja,Transferencia,Marta Gómez,917.57
